word_id,utterance_id,location,surface,auto,fix,eng,com,speaker,langid,filename,clause,clauseno
6475,911,1,uhhuh,uhhuh.IM,,,,CHL,eng,herring1,,
6476,911,2,.,,,,,CHL,999,herring1,,
6477,912,1,for,for.PREP,,,,LAU,eng,herring1,,
6478,912,2,an,an.DET.INDEF,,,,LAU,eng,herring1,,
6479,912,3,eighty,eighty.NUM,,,,LAU,eng,herring1,,
6480,912,4,five,five.NUM,,,,LAU,eng,herring1,,
6481,912,5,dollar,dollar.N.SG,,,,LAU,eng,herring1,,
6482,912,6,pair,pair.N.SG,,,,LAU,eng,herring1,,
6483,912,7,of,of.PREP,,,,LAU,eng,herring1,,
6484,912,8,shoes,shoes.N.PL,,,,LAU,eng,herring1,,
6485,912,9,that,that.CONJ,,,,LAU,eng,herring1,,
6486,912,10,they,they.PRON.SUB.3P,,,,LAU,eng,herring1,,
6487,912,11,have,have.V.3P.PRES,,,,LAU,eng,herring1,,
6488,912,12,they,they.PRON.SUB.3P,,,,LAU,eng,herring1,,
6489,912,13,pay,pay.V.3P.PRES,,,,LAU,eng,herring1,,
6490,912,14,one,one.PRON.SG,,,,LAU,eng,herring1,,
6491,912,15,factory,factory.N.SG,,,,LAU,eng,herring1,,
6492,912,16,twenty,twenty.NUM,,,,LAU,eng,herring1,,
6493,912,17,dollars,dollar.N.PL,,,,LAU,eng,herring1,,
6494,912,18,.,,,,,LAU,999,herring1,,
6495,913,1,yeah,yeah.ADV,,,,CHL,eng,herring1,,
6496,913,2,.,,,,,CHL,999,herring1,,
6497,914,1,one,one.PRON.SG,,,,LAU,eng,herring1,,
6498,914,2,factory,factory.N.SG,,,,LAU,eng,herring1,,
6499,914,3,.,,,,,LAU,999,herring1,,
6500,915,1,and,and.CONJ,,,,LAU,eng,herring1,,
6501,915,2,within,within.PREP,,,,LAU,eng,herring1,,
6502,915,3,that,that.CONJ,,,,LAU,eng,herring1,,
6503,915,4,they,they.PRON.SUB.3P,,,,LAU,eng,herring1,,
6504,915,5,divide,divide.V.3P.PRES,,,,LAU,eng,herring1,,
6505,915,6,it,it.PRON.OBJ.3S,,,,LAU,eng,herring1,,
6506,915,7,within,within.PREP,,,,LAU,eng,herring1,,
6507,915,8,the,the.DET.DEF,,,,LAU,eng,herring1,,
6508,915,9,employees,employee.N.PL,,,,LAU,eng,herring1,,
6509,915,10,.,,,,,LAU,999,herring1,,
6510,916,1,the,the.DET.DEF,,,,LAU,eng,herring1,,
6511,916,2,most,most.ADJ,,,,LAU,eng,herring1,,
6512,916,3,an,an.DET.INDEF,,,,LAU,eng,herring1,,
6513,916,4,employee,employee.N.SG,,,,LAU,eng,herring1,,
6514,916,5,who,who.REL,,,,LAU,eng,herring1,,
6515,916,6,works,works.N.PL.[or].work.SV.INFIN+PV,,,,LAU,eng,herring1,,
6516,916,7,there,there.ADV,,,,LAU,eng,herring1,,
6517,916,8,makes,make.SV.INFIN+PV,,,,LAU,eng,herring1,,
6518,916,9,there,there.ADV,,,,LAU,eng,herring1,,
6519,916,10,is,is.V.3S.PRES,,,,LAU,eng,herring1,,
6520,916,11,two,two.NUM,,,,LAU,eng,herring1,,
6521,916,12,dollars,dollar.N.PL,,,,LAU,eng,herring1,,
6522,916,13,.,,,,,LAU,999,herring1,,
6523,917,1,yeah,yeah.ADV,,,,CHL,eng,herring1,,
6524,917,2,.,,,,,CHL,999,herring1,,
6525,918,1,eso,that.PRON.DEM.NT.SG,,,,LAU,spa,herring1,,
6526,918,2,eso,that.PRON.DEM.NT.SG,,,,LAU,spa,herring1,,
6527,918,3,eso,that.PRON.DEM.NT.SG,,,,LAU,spa,herring1,,
6528,918,4,es,be.V.3S.PRES,,,,LAU,spa,herring1,,
6529,918,5,un,one.DET.INDEF.M.SG,,,,LAU,spa,herring1,,
6530,918,6,pegado,punch.V.PASTPART,,,,LAU,spa,herring1,,
6531,918,7,.,,,,,LAU,999,herring1,,
6532,919,1,I,I.PRON.SUB.1S,,,,LAU,eng,herring1,,
6533,919,2,was,was.V.13S.PAST,,,,LAU,eng,herring1,,
6534,919,3,like,like.CONJ,,,,LAU,eng,herring1,,
6535,919,4,how,how.ADV,,,,LAU,eng,herring1,,
6536,919,5,much,much.ADJ,,,,LAU,eng,herring1,,
6537,919,6,?,,,,,LAU,999,herring1,,
6538,920,1,O_B,name,,,,CHL,eng&spa,herring1,,
6539,920,2,I,I.PRON.SUB.1S,,,,CHL,eng,herring1,,
6540,920,3,met,met.V.1S.PRES,,,,CHL,eng,herring1,,
6541,920,4,when,when.CONJ,,,,CHL,eng,herring1,,
6542,920,5,I,I.PRON.SUB.1S,,,,CHL,eng,herring1,,
6543,920,6,went,went.V.PAST,,,,CHL,eng,herring1,,
6544,920,7,to,to.PREP,,,,CHL,eng,herring1,,
6545,920,8,was,was.V.3S.PAST,,,,CHL,eng,herring1,,
6546,920,9,it,it.PRON.OBJ.3S,,,,CHL,eng,herring1,,
6547,920,10,no,no.ADV,,,,CHL,eng,herring1,,
6548,920,11,it,it.PRON.SUB.3S,,,,CHL,eng,herring1,,
6549,920,12,was,was.V.3S.PAST,,,,CHL,eng,herring1,,
6550,920,13,in,in.PREP,,,,CHL,eng,herring1,,
6551,920,14,China,name,,,,CHL,eng,herring1,,
6552,920,15,.,,,,,CHL,999,herring1,,
6553,921,1,uh,uh.IM,,,,CHL,eng&spa,herring1,,
6554,921,2,we,we.PRON.SUB.1P,,,,CHL,eng,herring1,,
6555,921,3,went,went.V.PAST,,,,CHL,eng,herring1,,
6556,921,4,to,to.PREP,,,,CHL,eng,herring1,,
6557,921,5,this,this.DEM.NEAR.SG,,,,CHL,eng,herring1,,
6558,921,6,place,place.N.SG,,,,CHL,eng,herring1,,
6559,921,7,where,where.REL,,,,CHL,eng,herring1,,
6560,921,8,they,they.PRON.SUB.3P,,,,CHL,eng,herring1,,
6561,921,9,give,give.V.3P.PRES,,,,CHL,eng,herring1,,
6562,921,10,massages,massage.N.PL,,,,CHL,eng,herring1,,
6563,921,11,and,and.CONJ,,,,CHL,eng,herring1,,
6564,921,12,stuff,stuff.V.INFIN,,,,CHL,eng,herring1,,
6565,921,13,.,,,,,CHL,999,herring1,,
6566,922,1,uhhuh,uhhuh.IM,,,,LAU,eng,herring1,,
6567,922,2,.,,,,,LAU,999,herring1,,
6568,923,1,and,and.CONJ,,,,CHL,eng,herring1,,
6569,923,2,one,one.PRON.SG,,,,CHL,eng,herring1,,
6570,923,3,of,of.PREP,,,,CHL,eng,herring1,,
6571,923,4,the,the.DET.DEF,,,,CHL,eng,herring1,,
6572,923,5,guys,guy.N.PL,,,,CHL,eng,herring1,,
6573,923,6,told,told.V.PAST,,,,CHL,eng,herring1,,
6574,923,7,us,us.PRON.OBJ.1P,,,,CHL,eng,herring1,,
6575,923,8,that,that.CONJ.[or].that.DEM.FAR,,,,CHL,eng,herring1,,
6576,923,9,a,a.DET.INDEF,,,,CHL,eng,herring1,,
6577,923,10,week,week.N.SG,,,,CHL,eng,herring1,,
6578,923,11,they,they.PRON.SUB.3P,,,,CHL,eng,herring1,,
6579,923,12,make,make.V.3P.PRES,,,,CHL,eng,herring1,,
6580,923,13,five,five.NUM,,,,CHL,eng,herring1,,
6581,923,14,dollars,dollar.N.PL,,,,CHL,eng,herring1,,
6582,923,15,.,,,,,CHL,999,herring1,,
6583,924,1,we,we.PRON.SUB.1P,,,,LAU,eng,herring1,,
6584,924,2,used,use.V.PAST,,,,LAU,eng,herring1,,
6585,924,3,to,to.PREP,,,,LAU,eng,herring1,,
6586,924,4,.,,,,,LAU,999,herring1,,
6587,925,1,do,do.V.INFIN,,,,LAU,eng,herring1,,
6588,925,2,you,you.PRON.SUB.2SP,,,,LAU,eng,herring1,,
6589,925,3,remember,remember.V.2SP.PRES,,,,LAU,eng,herring1,,
6590,925,4,my,my.ADJ.POSS.1S,,,,LAU,eng,herring1,,
6591,925,5,dad's,dad.N.SG+=POSS,,,,LAU,eng,herring1,,
6592,925,6,neighbors,neighbor.N.PL,,,,LAU,eng,herring1,,
6593,925,7,?,,,,,LAU,999,herring1,,
6594,926,1,no,no.ADV,,,,CHL,eng,herring1,,
6595,926,2,mentirado,lie.N.F.SG,,,,CHL,spa,herring1,,
6596,926,3,that,that.DEM.FAR,,,,CHL,eng,herring1,,
6597,926,4,was,was.V.3S.PAST,,,,CHL,eng,herring1,,
6598,926,5,a,a.DET.INDEF,,,,CHL,eng,herring1,,
6599,926,6,day,day.N.SG,,,,CHL,eng,herring1,,
6600,926,7,one,one.NUM.[or].one.PRON.SG,,,,CHL,eng,herring1,,
6601,926,8,five,five.NUM,,,,CHL,eng,herring1,,
6602,926,9,dollars,dollar.N.PL,,,,CHL,eng,herring1,,
6603,926,10,.,,,,,CHL,999,herring1,,
6604,927,1,you,you.PRON.SUB.2SP,,,,LAU,eng,herring1,,
6605,927,2,remember,remember.V.2SP.PRES,,,,LAU,eng,herring1,,
6606,927,3,my,my.ADJ.POSS.1S,,,,LAU,eng,herring1,,
6607,927,4,dad's,dad.N.SG+=POSS,,,,LAU,eng,herring1,,
6608,927,5,neighbors,neighbor.N.PL,,,,LAU,eng,herring1,,
6609,927,6,my,my.ADJ.POSS.1S,,,,LAU,eng,herring1,,
6610,927,7,dad,dad.N.SG,,,,LAU,eng,herring1,,
6611,927,8,my,my.ADJ.POSS.1S,,,,LAU,eng,herring1,,
6612,927,9,dad's,dad.N.SG+GB,,,,LAU,eng,herring1,,
6613,927,10,old,old.ADJ,,,,LAU,eng,herring1,,
6614,927,11,neighborhood,neighborhood.N.SG,,,,LAU,eng,herring1,,
6615,927,12,?,,,,,LAU,999,herring1,,
6616,928,1,the,the.DET.DEF,,,,LAU,eng,herring1,,
6617,928,2,people,people.N.SG,,,,LAU,eng,herring1,,
6618,928,3,that,that.CONJ,,,,LAU,eng,herring1,,
6619,928,4,lived,live.V.INFIN+AV,,,,LAU,eng,herring1,,
6620,928,5,.,,,,,LAU,999,herring1,,
6621,929,1,there,there.ADV,,,,LAU,eng,herring1,,
6622,929,2,was,was.V.3S.PAST,,,,LAU,eng,herring1,,
6623,929,3,a,a.DET.INDEF,,,,LAU,eng,herring1,,
6624,929,4,some,some.ADJ,,,,LAU,eng,herring1,,
6625,929,5,Puerto_Rican,name,,,,LAU,eng,herring1,,
6626,929,6,couple,couple.N.SG,,,,LAU,eng,herring1,,
6627,929,7,couple,couple.N.SG,,,,LAU,eng,herring1,,
6628,929,8,that,that.CONJ,,,,LAU,eng,herring1,,
6629,929,9,lived,live.V.INFIN+AV,,,,LAU,eng,herring1,,
6630,929,10,here,here.ADV,,,,LAU,eng,herring1,,
6631,929,11,.,,,,,LAU,999,herring1,,
6632,930,1,there,there.ADV,,,,LAU,eng,herring1,,
6633,930,2,were,were.V.2S123P.PAST,,,,LAU,eng,herring1,,
6634,930,3,unos,one.DET.INDEF.M.PL,,,,LAU,spa,herring1,,
6635,930,4,chinos,chinese.N.M.PL,,,,LAU,spa,herring1,,
6636,930,5,que,that.PRON.REL,,,,LAU,spa,herring1,,
6637,930,6,vivÃ­an,live.V.3P.IMPERF,,,,LAU,spa,herring1,,
6638,930,7,aquÃ­,here.ADV,,,,LAU,spa,herring1,,
6639,930,8,.,,,,,LAU,999,herring1,,
6640,931,1,uhhuh,uhhuh.IM,,,,CHL,eng,herring1,,
6641,931,2,.,,,,,CHL,999,herring1,,
6642,932,1,you,you.PRON.SUB.2SP,,,,LAU,eng,herring1,,
6643,932,2,don't,do.V.2SP.PRES+NEG,,,,LAU,eng,herring1,,
6644,932,3,remember,remember.V.INFIN,,,,LAU,eng,herring1,,
6645,932,4,them,them.PRON.OBJ.3P,,,,LAU,eng,herring1,,
6646,932,5,.,,,,,LAU,999,herring1,,
6647,933,1,they,they.PRON.SUB.3P,,,,CHL,eng,herring1,,
6648,933,2,were,were.V.3P.PAST,,,,CHL,eng,herring1,,
6649,933,3,from,from.PREP,,,,CHL,eng,herring1,,
6650,933,4,Taiwan,name,,,,CHL,eng&spa,herring1,,
6651,933,5,.,,,,,CHL,999,herring1,,
6652,934,1,the,the.DET.DEF,,,,LAU,eng,herring1,,
6653,934,2,father,fath.N.SG+COMP.AG.[or].father.N.SG,,,,LAU,eng,herring1,,
6654,934,3,did,did.V.PAST,,,,LAU,eng,herring1,,
6655,934,4,that,that.DEM.FAR,,,,LAU,eng,herring1,,
6656,934,5,.,,,,,LAU,999,herring1,,
6657,935,1,he,he.PRON.SUB.M.3S,,,,LAU,eng,herring1,,
6658,935,2,did,did.V.PAST,,,,LAU,eng,herring1,,
6659,935,3,it,it.PRON.OBJ.3S,,,,LAU,eng,herring1,,
6660,935,4,the,the.DET.DEF,,,,LAU,eng,herring1,,
6661,935,5,tennis,tennis.N.SG,,,,LAU,eng,herring1,,
6662,935,6,he,he.PRON.SUB.M.3S,,,,LAU,eng,herring1,,
6663,935,7,was,was.V.3S.PAST,,,,LAU,eng,herring1,,
6664,935,8,in,in.PREP,,,,LAU,eng,herring1,,
6665,935,9,the,the.DET.DEF,,,,LAU,eng,herring1,,
6666,935,10,tennis,tennis.N.SG,,,,LAU,eng,herring1,,
6667,935,11,shoes,shoes.N.PL,,,,LAU,eng,herring1,,
6668,935,12,business,business.N.SG,,,,LAU,eng,herring1,,
6669,935,13,.,,,,,LAU,999,herring1,,
6670,936,1,mmhm,mmhm.IM,,,,CHL,eng,herring1,,
6671,936,2,.,,,,,CHL,999,herring1,,
6672,937,1,and,and.CONJ,,,,LAU,eng,herring1,,
6673,937,2,he,he.PRON.SUB.M.3S,,,,LAU,eng,herring1,,
6674,937,3,used,use.V.PAST,,,,LAU,eng,herring1,,
6675,937,4,to,to.PREP,,,,LAU,eng,herring1,,
6676,937,5,come,come.V.INFIN,,,,LAU,eng,herring1,,
6677,937,6,in,in.PREP,,,,LAU,eng,herring1,,
6678,937,7,with,with.PREP,,,,LAU,eng,herring1,,
6679,937,8,the,the.DET.DEF,,,,LAU,eng,herring1,,
6680,937,9,with,with.PREP,,,,LAU,eng,herring1,,
6681,937,10,all,all.ADJ,,,,LAU,eng,herring1,,
6682,937,11,these,these.DEM.NEAR.PL,,,,LAU,eng,herring1,,
6683,937,12,shoes,shoes.N.PL,,,,LAU,eng,herring1,,
6684,937,13,.,,,,,LAU,999,herring1,,
6685,938,1,and,and.CONJ,,,,LAU,eng,herring1,,
6686,938,2,he,he.PRON.SUB.M.3S,,,,LAU,eng,herring1,,
6687,938,3,used,use.V.PAST,,,,LAU,eng,herring1,,
6688,938,4,to,to.PREP,,,,LAU,eng,herring1,,
6689,938,5,be,be.V.INFIN,,,,LAU,eng,herring1,,
6690,938,6,like,like.CONJ,,,,LAU,eng,herring1,,
6691,938,7,.,,,,,LAU,999,herring1,,
6692,939,1,look,look.V.INFIN,,,,LAU,eng,herring1,,
6693,939,2,this,this.DEM.NEAR.SG,,,,LAU,eng,herring1,,
6694,939,3,is,is.V.3S.PRES,,,,LAU,eng,herring1,,
6695,939,4,Nike,name,,,,LAU,eng&spa,herring1,,
6696,939,5,.,,,,,LAU,999,herring1,,
6697,940,1,se,self.PRON.REFL.MF.3SP,,,,LAU,spa,herring1,,
6698,940,2,ve,see.V.3S.PRES,,,,LAU,spa,herring1,,
6699,940,3,it,it.PRON.SUB.3S,,,,LAU,eng,herring1,,
6700,940,4,doesn't,does.V.3S.PRES+NEG,,,,LAU,eng,herring1,,
6701,940,5,have,have.SV.INFIN,,,,LAU,eng,herring1,,
6702,940,6,the,the.DET.DEF,,,,LAU,eng,herring1,,
6703,940,7,Nike,name,,,,LAU,eng&spa,herring1,,
6704,940,8,check,check.SV.INFIN,,,,LAU,eng,herring1,,
6705,940,9,on,on.PREP,,,,LAU,eng,herring1,,
6706,940,10,it,it.PRON.OBJ.3S,,,,LAU,eng,herring1,,
6707,940,11,.,,,,,LAU,999,herring1,,
6708,941,1,uhhuh,uhhuh.IM,,,,CHL,eng,herring1,,
6709,941,2,.,,,,,CHL,999,herring1,,
6710,942,1,and,and.CONJ,,,,LAU,eng,herring1,,
6711,942,2,he,he.PRON.SUB.M.3S,,,,LAU,eng,herring1,,
6712,942,3,used,use.V.PAST,,,,LAU,eng,herring1,,
6713,942,4,to,to.PREP,,,,LAU,eng,herring1,,
6714,942,5,wear,wear.V.INFIN,,,,LAU,eng,herring1,,
6715,942,6,them,them.PRON.OBJ.3P,,,,LAU,eng,herring1,,
6716,942,7,.,,,,,LAU,999,herring1,,
6717,943,1,and,and.CONJ,,,,LAU,eng,herring1,,
6718,943,2,it's,it.PRON.SUB.3S+BE.V.3S.PRES,,,,LAU,eng,herring1,,
6719,943,3,the,the.DET.DEF,,,,LAU,eng,herring1,,
6720,943,4,same,same.ADJ,,,,LAU,eng,herring1,,
6721,943,5,thing,thing.N.SG,,,,LAU,eng,herring1,,
6722,943,6,in,in.PREP,,,,LAU,eng,herring1,,
6723,943,7,my,my.ADJ.POSS.1S,,,,LAU,eng,herring1,,
6724,943,8,eyes,eyes.N.PL,,,,LAU,eng,herring1,,
6725,943,9,.,,,,,LAU,999,herring1,,
6726,944,1,yeah,yeah.ADV,,,,CHL,eng,herring1,,
6727,944,2,.,,,,,CHL,999,herring1,,
6728,945,1,and,and.CONJ,,,,LAU,eng,herring1,,
6729,945,2,he,he.PRON.SUB.M.3S,,,,LAU,eng,herring1,,
6730,945,3,used,use.V.PAST,,,,LAU,eng,herring1,,
6731,945,4,to,to.PREP,,,,LAU,eng,herring1,,
6732,945,5,get,get.V.INFIN,,,,LAU,eng,herring1,,
6733,945,6,my,my.ADJ.POSS.1S,,,,LAU,eng,herring1,,
6734,945,7,dad,dad.N.SG,,,,LAU,eng,herring1,,
6735,945,8,like,like.CONJ,,,,LAU,eng,herring1,,
6736,945,9,tennis,tennis.N.SG,,,,LAU,eng,herring1,,
6737,945,10,shoes,shoes.N.PL,,,,LAU,eng,herring1,,
6738,945,11,y,and.CONJ,,,,LAU,spa,herring1,,
6739,945,12,todo,all.ADJ.M.SG.[or].everything.PRON.M.SG,,,,LAU,spa,herring1,,
6740,945,13,for,for.PREP,,,,LAU,eng,herring1,,
6741,945,14,the,the.DET.DEF,,,,LAU,eng,herring1,,
6742,945,15,to,to.PREP,,,,LAU,eng,herring1,,
6743,945,16,play,play.V.INFIN,,,,LAU,eng,herring1,,
6744,945,17,tennis,tennis.N.SG,,,,LAU,eng,herring1,,
6745,945,18,.,,,,,LAU,999,herring1,,
6746,946,1,uhhuh,uhhuh.IM,,,,CHL,eng,herring1,,
6747,946,2,.,,,,,CHL,999,herring1,,
6748,947,1,it's,it.PRON.SUB.3S+BE.V.3S.PRES,,,,LAU,eng,herring1,,
6749,947,2,like,like.CONJ,,,,LAU,eng,herring1,,
6750,947,3,it's,it.PRON.SUB.3S+BE.V.3S.PRES,,,,LAU,eng,herring1,,
6751,947,4,the,the.DET.DEF,,,,LAU,eng,herring1,,
6752,947,5,same,same.ADJ,,,,LAU,eng,herring1,,
6753,947,6,thing,thing.N.SG,,,,LAU,eng,herring1,,
6754,947,7,.,,,,,LAU,999,herring1,,
6755,948,1,he's,he.PRON.SUB.M.3S+BE.V.3S.PRES,,,,LAU,eng,herring1,,
6756,948,2,like,like.CONJ.[or].like.SV.INFIN,,,,LAU,eng,herring1,,
6757,948,3,.,,,,,LAU,999,herring1,,
6758,949,1,la,the.DET.DEF.F.SG,,,,LAU,spa,herring1,,
6759,949,2,Ãºnica,unique.ADJ.F.SG,,,,LAU,spa,herring1,,
6760,949,3,cosa,thing.N.F.SG.[or].sew.V.13S.SUBJ.PRES,,,,LAU,spa,herring1,,
6761,949,4,es,be.V.3S.PRES,,,,LAU,spa,herring1,,
6762,949,5,que,that.CONJ,,,,LAU,spa,herring1,,
6763,949,6,no,not.ADV,,,,LAU,spa,herring1,,
6764,949,7,te,you.PRON.OBL.MF.2S,,,,LAU,spa,herring1,,
6765,949,8,pagan,pay.V.3P.PRES,,,,LAU,spa,herring1,,
6766,949,9,.,,,,,LAU,999,herring1,,
6767,950,1,no,not.ADV,,,,LAU,spa,herring1,,
6768,950,2,tienes,have.V.2S.PRES,,,,LAU,spa,herring1,,
6769,950,3,que,that.CONJ,,,,LAU,spa,herring1,,
6770,950,4,pagar,pay.V.INFIN,,,,LAU,spa,herring1,,
6771,950,5,mucho,much.ADV,,,,LAU,spa,herring1,,
6772,950,6,porque,because.CONJ,,,,LAU,spa,herring1,,
6773,950,7,no,not.ADV,,,,LAU,spa,herring1,,
6774,950,8,you,you.PRON.SUB.2SP,,,,LAU,eng,herring1,,
6775,950,9,don't,do.V.2SP.PRES+NEG,,,,LAU,eng,herring1,,
6776,950,10,have,have.V.INFIN,,,,LAU,eng,herring1,,
6777,950,11,the,the.DET.DEF,,,,LAU,eng,herring1,,
6778,950,12,check,check.N.SG,,,,LAU,eng,herring1,,
6779,950,13,.,,,,,LAU,999,herring1,,
6780,951,1,no,no.ADV,,,,CHL,eng,herring1,,
6781,951,2,.,,,,,CHL,999,herring1,,
6782,952,1,you,you.PRON.SUB.2SP,,,,LAU,eng,herring1,,
6783,952,2,know,know.V.2SP.PRES,,,,LAU,eng,herring1,,
6784,952,3,the,the.DET.DEF,,,,LAU,eng,herring1,,
6785,952,4,Nike,name,,,,LAU,eng&spa,herring1,,
6786,952,5,check,check.SV.INFIN,,,,LAU,eng,herring1,,
6787,952,6,on,on.PREP,,,,LAU,eng,herring1,,
6788,952,7,it,it.PRON.OBJ.3S,,,,LAU,eng,herring1,,
6789,952,8,.,,,,,LAU,999,herring1,,
6790,953,1,you,you.PRON.SUB.2SP,,,,CHL,eng,herring1,,
6791,953,2,know,know.V.2SP.PRES,,,,CHL,eng,herring1,,
6792,953,3,what,what.REL,,,,CHL,eng,herring1,,
6793,953,4,I,I.PRON.SUB.1S,,,,CHL,eng,herring1,,
6794,953,5,did,did.V.PAST,,,,CHL,eng,herring1,,
6795,953,6,learn,learn.SV.INFIN,,,,CHL,eng,herring1,,
6796,953,7,?,,,,,CHL,999,herring1,,
6797,954,1,um,um.IM,,,,CHL,eng,herring1,,
6798,954,2,.,,,,,CHL,999,herring1,,
6799,955,1,they,they.PRON.SUB.3P,,,,CHL,eng,herring1,,
6800,955,2,well,well.ADV,,,,CHL,eng,herring1,,
6801,955,3,other,other.ADJ,,,,CHL,eng,herring1,,
6802,955,4,than,than.CONJ,,,,CHL,eng,herring1,,
6803,955,5,I,I.PRON.SUB.1S,,,,CHL,eng,herring1,,
6804,955,6,guess,guess.V.1S.PRES,,,,CHL,eng,herring1,,
6805,955,7,they,they.PRON.SUB.3P,,,,CHL,eng,herring1,,
6806,955,8,have,have.V.3P.PRES,,,,CHL,eng,herring1,,
6807,955,9,tests,test.SV.INFIN+PV,,,,CHL,eng,herring1,,
6808,955,10,and,and.CONJ,,,,CHL,eng,herring1,,
6809,955,11,stuff,stuff.V.INFIN,,,,CHL,eng,herring1,,
6810,955,12,.,,,,,CHL,999,herring1,,
6811,956,1,pero,but.CONJ,,,,CHL,spa,herring1,,
6812,956,2,to,to.PREP,,,,CHL,eng,herring1,,
6813,956,3,test,test.V.INFIN,,,,CHL,eng,herring1,,
6814,956,4,um,um.IM,,,,CHL,eng,herring1,,
6815,956,5,if,if.CONJ,,,,CHL,eng,herring1,,
6816,956,6,like,like.CONJ,,,,CHL,eng,herring1,,
6817,956,7,jewelry,jewelry.N.SG,,,,CHL,eng,herring1,,
6818,956,8,has,ha.IM+PV.[or].has.V.3S.PRES,,,,CHL,eng,herring1,,
6819,956,9,like,like.CONJ,,,,CHL,eng,herring1,,
6820,956,10,lead,lead.V.INFIN,,,,CHL,eng,herring1,,
6821,956,11,and,and.CONJ,,,,CHL,eng,herring1,,
6822,956,12,stuff,stuff.V.INFIN,,,,CHL,eng,herring1,,
6823,956,13,.,,,,,CHL,999,herring1,,
6824,957,1,mmhm,mmhm.IM,,,,LAU,eng,herring1,,
6825,957,2,.,,,,,LAU,999,herring1,,
6826,958,1,they,they.PRON.SUB.3P,,,,CHL,eng,herring1,,
6827,958,2,bang,bang.N.SG,,,,CHL,eng,herring1,,
6828,958,3,it,it.PRON.SUB.3S,,,,CHL,eng,herring1,,
6829,958,4,against,against.PREP,,,,CHL,eng,herring1,,
6830,958,5,you,you.PRON.SUB.2SP,,,,CHL,eng,herring1,,
6831,958,6,know,know.V.2SP.PRES,,,,CHL,eng,herring1,,
6832,958,7,the,the.DET.DEF,,,,CHL,eng,herring1,,
6833,958,8,floor,floor.N.SG,,,,CHL,eng,herring1,,
6834,958,9,or,or.CONJ,,,,CHL,eng,herring1,,
6835,958,10,a,a.DET.INDEF,,,,CHL,eng,herring1,,
6836,958,11,surface,surface.N.SG,,,,CHL,eng,herring1,,
6837,958,12,.,,,,,CHL,999,herring1,,
6838,959,1,a,a.DET.INDEF,,,,LAU,eng,herring1,,
6839,959,2,surface,surface.N.SG,,,,LAU,eng,herring1,,
6840,959,3,uhhuh,uhhuh.IM,,,,LAU,eng,herring1,,
6841,959,4,.,,,,,LAU,999,herring1,,
6842,960,1,and,and.CONJ,,,,CHL,eng,herring1,,
6843,960,2,depending,depend.V.INFIN+ASV,,,,CHL,eng,herring1,,
6844,960,3,on,on.PREP,,,,CHL,eng,herring1,,
6845,960,4,el,the.DET.DEF.M.SG,,,,CHL,spa,herring1,,
6846,960,5,el,the.DET.DEF.M.SG,,,,CHL,spa,herring1,,
6847,960,6,el,the.DET.DEF.M.SG,,,,CHL,spa,herring1,,
6848,960,7,sonido,sound.N.M.SG,,,,CHL,spa,herring1,,
6849,960,8,.,,,,,CHL,999,herring1,,
6850,961,1,uhhuh,uhhuh.IM,,,,LAU,eng,herring1,,
6851,961,2,.,,,,,LAU,999,herring1,,
6852,962,1,tiene,have.V.3S.PRES,,,,CHL,spa,herring1,,
6853,962,2,lead,lead.SV.INFIN,,,,CHL,eng,herring1,,
6854,962,3,or,or.CONJ,,,,CHL,eng,herring1,,
6855,962,4,no,no.ADV,,,,CHL,eng,herring1,,
6856,962,5,.,,,,,CHL,999,herring1,,
6857,963,1,and,and.CONJ,,,,CHL,eng,herring1,,
6858,963,2,we,we.PRON.SUB.1P,,,,CHL,eng,herring1,,
6859,963,3,were,were.V.1P.PAST,,,,CHL,eng,herring1,,
6860,963,4,testing,test.V.PRESPART,,,,CHL,eng,herring1,,
6861,963,5,some,some.ADJ,,,,CHL,eng,herring1,,
6862,963,6,things,thing.N.PL,,,,CHL,eng,herring1,,
6863,963,7,that,that.CONJ,,,,CHL,eng,herring1,,
6864,963,8,we,we.PRON.SUB.1P,,,,CHL,eng,herring1,,
6865,963,9,had,had.V.PAST,,,,CHL,eng,herring1,,
6866,963,10,bought,bought.V.PASTPART,,,,CHL,eng,herring1,,
6867,963,11,from,from.PREP,,,,CHL,eng,herring1,,
6868,963,12,Chico's,name,,,,CHL,eng&spa,herring1,,
6869,963,13,.,,,,,CHL,999,herring1,,
6870,964,1,it,it.PRON.SUB.3S,,,,CHL,eng,herring1,,
6871,964,2,was,was.V.3S.PAST,,,,CHL,eng,herring1,,
6872,964,3,like,like.CONJ,,,,CHL,eng,herring1,,
6873,964,4,forty,forty.NUM,,,,CHL,eng,herring1,,
6874,964,5,five,five.NUM,,,,CHL,eng,herring1,,
6875,964,6,dollar,dollar.N.SG,,,,CHL,eng,herring1,,
6876,964,7,you,you.PRON.SUB.2SP,,,,CHL,eng,herring1,,
6877,964,8,know,know.V.2SP.PRES,,,,CHL,eng,herring1,,
6878,964,9,um,um.IM,,,,CHL,eng,herring1,,
6879,964,10,bracelets,bracelet.N.PL.[or].bracelets.N.PL,,,,CHL,eng,herring1,,
6880,964,11,and,and.CONJ,,,,CHL,eng,herring1,,
6881,964,12,stuff,stuff.V.INFIN,,,,CHL,eng,herring1,,
6882,964,13,like,like.CONJ,,,,CHL,eng,herring1,,
