word_id,utterance_id,location,surface,auto,fix,eng,com,speaker,langid,filename,clause,clauseno
4532,636,3,liked,like.V.PAST,,,,FEL,eng,zeledon3,,
4533,636,4,it,it.PRON.OBJ.3S,,,,FEL,eng,zeledon3,,
4534,636,5,.,,,,,FEL,999,zeledon3,,
4535,637,1,but,but.CONJ,,,,FEL,eng,zeledon3,,
4536,637,2,I,I.PRON.SUB.1S,,,,FEL,eng,zeledon3,,
4537,637,3,sucked,suck.V.PAST,,,,FEL,eng,zeledon3,,
4538,637,4,at,at.PREP,,,,FEL,eng,zeledon3,,
4539,637,5,it,it.PRON.OBJ.3S,,,,FEL,eng,zeledon3,,
4540,637,6,.,,,,,FEL,999,zeledon3,,
4541,638,1,baseball,baseball.N.SG,,,,ELE,eng,zeledon3,,
4542,638,2,you're,you.PRON.SUB.2SP+BE.V.PRES,,,,ELE,eng,zeledon3,,
4543,638,3,not,not.ADV,,,,ELE,eng,zeledon3,,
4544,638,4,even,even.ADV,,,,ELE,eng,zeledon3,,
4545,638,5,considering,considering.PREP.[or].consider.V.PRESPART,,,,ELE,eng,zeledon3,,
4546,638,6,it,it.PRON.OBJ.3S,,,,ELE,eng,zeledon3,,
4547,638,7,.,,,,,ELE,999,zeledon3,,
4548,639,1,football,football.N.SG,,,,ELE,eng,zeledon3,,
4549,639,2,they'd,they.PRON.SUB.3P+BE.V.COND,,,,ELE,eng,zeledon3,,
4550,639,3,kill,kill.V.3P.PRES,,,,ELE,eng,zeledon3,,
4551,639,4,you,you.PRON.SUB.2SP,,,,ELE,eng,zeledon3,,
4552,639,5,in,in.PREP,,,,ELE,eng,zeledon3,,
4553,639,6,the,the.DET.DEF,,,,ELE,eng,zeledon3,,
4554,639,7,field,field.N.SG,,,,ELE,eng,zeledon3,,
4555,639,8,.,,,,,ELE,999,zeledon3,,
4556,640,1,shut,shut.V.INFIN,,,,FEL,eng,zeledon3,,
4557,640,2,up,up.ADV,,,,FEL,eng,zeledon3,,
4558,640,3,.,,,,,FEL,999,zeledon3,,
4559,641,1,basketball,basketball.N.SG,,,,ELE,eng,zeledon3,,
4560,641,2,I,I.PRON.SUB.1S,,,,ELE,eng,zeledon3,,
4561,641,3,don't,do.V.1S.PRES+NEG,,,,ELE,eng,zeledon3,,
4562,641,4,know,know.V.INFIN,,,,ELE,eng,zeledon3,,
4563,641,5,.,,,,,ELE,999,zeledon3,,
4564,642,1,I,I.PRON.SUB.1S,,,,ELE,eng,zeledon3,,
4565,642,2,don't,do.V.1S.PRES+NEG,,,,ELE,eng,zeledon3,,
4566,642,3,even,even.ADJ,,,,ELE,eng,zeledon3,,
4567,642,4,.,,,,,ELE,999,zeledon3,,
4568,643,1,too,too.ADV,,,,FEL,eng,zeledon3,,
4569,643,2,short,short.ADJ,,,,FEL,eng,zeledon3,,
4570,643,3,.,,,,,FEL,999,zeledon3,,
4571,644,1,yeah,yeah.ADV,,,,ELE,eng,zeledon3,,
4572,644,2,I,I.PRON.SUB.1S,,,,ELE,eng,zeledon3,,
4573,644,3,don't,do.V.1S.PRES+NEG,,,,ELE,eng,zeledon3,,
4574,644,4,even,even.ADV,,,,ELE,eng,zeledon3,,
4575,644,5,think,think.V.INFIN,,,,ELE,eng,zeledon3,,
4576,644,6,you're,you.PRON.SUB.2SP+BE.V.PRES,,,,ELE,eng,zeledon3,,
4577,644,7,you're,you.PRON.SUB.2SP+BE.V.PRES,,,,ELE,eng,zeledon3,,
4578,644,8,the,the.DET.DEF,,,,ELE,eng,zeledon3,,
4579,644,9,type,type.N.SG,,,,ELE,eng,zeledon3,,
4580,644,10,of,of.PREP,,,,ELE,eng,zeledon3,,
4581,644,11,kid,kid.N.SG,,,,ELE,eng,zeledon3,,
4582,644,12,that's,that.CONJ+BE.V.3S.PRES,,,,ELE,eng,zeledon3,,
4583,644,13,like,like.CONJ.[or].like.V.INFIN,,,,ELE,eng,zeledon3,,
4584,644,14,for,for.PREP,,,,ELE,eng,zeledon3,,
4585,644,15,sports,sport.N.PL.[or].sports.N.SG,,,,ELE,eng,zeledon3,,
4586,644,16,.,,,,,ELE,999,zeledon3,,
4587,645,1,no,no.ADV,,,,ELE,eng,zeledon3,,
4588,645,2,offence,offence.N.SG,,,,ELE,eng,zeledon3,,
4589,645,3,.,,,,,ELE,999,zeledon3,,
4590,646,1,but,but.CONJ,,,,ELE,eng,zeledon3,,
4591,646,2,yeah,yeah.ADV,,,,ELE,eng,zeledon3,,
4592,646,3,I,I.PRON.SUB.1S,,,,ELE,eng,zeledon3,,
4593,646,4,think,think.V.1S.PRES,,,,ELE,eng,zeledon3,,
4594,646,5,you're,you.PRON.SUB.2SP+BE.V.PRES,,,,ELE,eng,zeledon3,,
4595,646,6,more,more.ADV,,,,ELE,eng,zeledon3,,
4596,646,7,artistic,artistic.ADJ,,,,ELE,eng,zeledon3,,
4597,646,8,person,person.N.SG,,,,ELE,eng,zeledon3,,
4598,646,9,.,,,,,ELE,999,zeledon3,,
4599,647,1,I,I.PRON.SUB.1S,,,,ELE,eng,zeledon3,,
4600,647,2,think,think.V.1S.PRES,,,,ELE,eng,zeledon3,,
4601,647,3,you,you.PRON.SUB.2SP,,,,ELE,eng,zeledon3,,
4602,647,4,should,should.V.2SP.PRES,,,,ELE,eng,zeledon3,,
4603,647,5,pursue,pursue.V.INFIN,,,,ELE,eng,zeledon3,,
4604,647,6,something,something.PRON,,,,ELE,eng,zeledon3,,
4605,647,7,like,like.CONJ,,,,ELE,eng,zeledon3,,
4606,647,8,music,music.N.SG,,,,ELE,eng,zeledon3,,
4607,647,9,.,,,,,ELE,999,zeledon3,,
4608,648,1,no,no.ADV,,,,FEL,eng,zeledon3,,
4609,648,2,.,,,,,FEL,999,zeledon3,,
4610,649,1,or,or.CONJ,,,,ELE,eng,zeledon3,,
4611,649,2,art,art.N.SG,,,,ELE,eng,zeledon3,,
4612,649,3,.,,,,,ELE,999,zeledon3,,
4613,650,1,no,no.ADV,,,,FEL,eng,zeledon3,,
4614,650,2,.,,,,,FEL,999,zeledon3,,
4615,651,1,something,something.PRON,,,,ELE,eng,zeledon3,,
4616,651,2,like,like.CONJ.[or].like.SV.INFIN,,,,ELE,eng,zeledon3,,
4617,651,3,that,that.DEM.FAR,,,,ELE,eng,zeledon3,,
4618,651,4,.,,,,,ELE,999,zeledon3,,
4619,652,1,because,because.CONJ,,,,ELE,eng,zeledon3,,
4620,652,2,I,I.PRON.SUB.1S,,,,ELE,eng,zeledon3,,
4621,652,3,don't,do.V.1S.PRES+NEG,,,,ELE,eng,zeledon3,,
4622,652,4,see,see.V.INFIN,,,,ELE,eng,zeledon3,,
4623,652,5,you,you.PRON.SUB.2SP,,,,ELE,eng,zeledon3,,
4624,652,6,I,I.PRON.SUB.1S,,,,ELE,eng,zeledon3,,
4625,652,7,don't,do.V.1S.PRES+NEG,,,,ELE,eng,zeledon3,,
4626,652,8,really,real.ADJ+ADV,,,,ELE,eng,zeledon3,,
4627,652,9,see,see.SV.INFIN,,,,ELE,eng,zeledon3,,
4628,652,10,you,you.PRON.SUB.2SP,,,,ELE,eng,zeledon3,,
4629,652,11,playing,play.V.PRESPART,,,,ELE,eng,zeledon3,,
4630,652,12,sports,sport.N.PL.[or].sports.N.SG,,,,ELE,eng,zeledon3,,
4631,652,13,.,,,,,ELE,999,zeledon3,,
4632,653,1,sorry,sorry.ADJ,,,,ELE,eng,zeledon3,,
4633,653,2,.,,,,,ELE,999,zeledon3,,
4634,654,1,yeah,yeah.ADV,,,,ELE,eng,zeledon3,,
4635,654,2,.,,,,,ELE,999,zeledon3,,
4636,655,1,it's,it.PRON.SUB.3S+BE.V.3S.PRES,,,,ELE,eng,zeledon3,,
4637,655,2,up,up.ADV,,,,ELE,eng,zeledon3,,
4638,655,3,to,to.PREP,,,,ELE,eng,zeledon3,,
4639,655,4,you,you.PRON.SUB.2SP,,,,ELE,eng,zeledon3,,
4640,655,5,though,though.CONJ,,,,ELE,eng,zeledon3,,
4641,655,6,.,,,,,ELE,999,zeledon3,,
4642,656,1,I,I.PRON.SUB.1S,,,,ELE,eng,zeledon3,,
4643,656,2,mean,mean.V.1S.PRES,,,,ELE,eng,zeledon3,,
4644,656,3,you,you.PRON.SUB.2SP,,,,ELE,eng,zeledon3,,
4645,656,4,could,can.V.COND,,,,ELE,eng,zeledon3,,
4646,656,5,play,play.V.INFIN,,,,ELE,eng,zeledon3,,
4647,656,6,golf,golf.N.SG,,,,ELE,eng,zeledon3,,
4648,656,7,.,,,,,ELE,999,zeledon3,,
4649,657,1,no,no.ADV,,,,FEL,eng,zeledon3,,
4650,657,2,.,,,,,FEL,999,zeledon3,,
4651,658,1,but,but.CONJ,,,,ELE,eng,zeledon3,,
4652,658,2,uh,uh.IM,,,,ELE,eng,zeledon3,,
4653,658,3,I,I.PRON.SUB.1S,,,,ELE,eng,zeledon3,,
4654,658,4,don't,do.V.1S.PRES+NEG,,,,ELE,eng,zeledon3,,
4655,658,5,think,think.V.INFIN,,,,ELE,eng,zeledon3,,
4656,658,6,so,so.ADV,,,,ELE,eng,zeledon3,,
4657,658,7,either,either.ADJ,,,,ELE,eng,zeledon3,,
4658,658,8,.,,,,,ELE,999,zeledon3,,
4659,659,1,what,what.REL,,,,ELE,eng,zeledon3,,
4660,659,2,else,else.ADJ,,,,ELE,eng,zeledon3,,
4661,659,3,.,,,,,ELE,999,zeledon3,,
4662,660,1,ah,ah.IM,,,,ELE,eng,zeledon3,,
4663,660,2,.,,,,,ELE,999,zeledon3,,
4664,661,1,pingpong's,unk,,,,ELE,eng,zeledon3,,
4665,661,2,a,a.DET.INDEF,,,,ELE,eng,zeledon3,,
4666,661,3,sport,sport.N.SG,,,,ELE,eng,zeledon3,,
4667,661,4,.,,,,,ELE,999,zeledon3,,
4668,662,1,you,you.PRON.SUB.2SP,,,,ELE,eng,zeledon3,,
4669,662,2,could,can.V.COND,,,,ELE,eng,zeledon3,,
4670,662,3,play,play.V.INFIN,,,,ELE,eng,zeledon3,,
4671,662,4,that,that.DEM.FAR,,,,ELE,eng,zeledon3,,
4672,662,5,.,,,,,ELE,999,zeledon3,,
4673,663,1,I,I.PRON.SUB.1S,,,,FEL,eng,zeledon3,,
4674,663,2,meant,meant.V.1S.PRES,,,,FEL,eng,zeledon3,,
4675,663,3,something,something.PRON,,,,FEL,eng,zeledon3,,
4676,663,4,that,that.CONJ.[or].that.DEM.FAR,,,,FEL,eng,zeledon3,,
4677,663,5,like,like.CONJ.[or].like.V.INFIN,,,,FEL,eng,zeledon3,,
4678,663,6,involves,unk,,,,FEL,eng,zeledon3,,
4679,663,7,running,unk,,,,FEL,eng,zeledon3,,
4680,663,8,or,or.CONJ,,,,FEL,eng,zeledon3,,
4681,663,9,something,something.PRON,,,,FEL,eng,zeledon3,,
4682,663,10,like,like.CONJ.[or].like.SV.INFIN,,,,FEL,eng,zeledon3,,
4683,663,11,that,that.DEM.FAR,,,,FEL,eng,zeledon3,,
4684,663,12,.,,,,,FEL,999,zeledon3,,
4685,664,1,well,well.ADV,,,,ELE,eng,zeledon3,,
4686,664,2,ok,unk,,,,ELE,eng,zeledon3,,
4687,664,3,if,if.CONJ,,,,ELE,eng,zeledon3,,
4688,664,4,you,you.PRON.SUB.2SP,,,,ELE,eng,zeledon3,,
4689,664,5,get,get.V.2SP.PRES,,,,ELE,eng,zeledon3,,
4690,664,6,into,into.PREP,,,,ELE,eng,zeledon3,,
4691,664,7,sport,sport.N.SG,,,,ELE,eng,zeledon3,,
4692,664,8,it,it.PRON.SUB.3S,,,,ELE,eng,zeledon3,,
4693,664,9,involves,unk,,,,ELE,eng,zeledon3,,
4694,664,10,you,you.PRON.SUB.2SP,,,,ELE,eng,zeledon3,,
4695,664,11,actually,actual.ADJ+ADV,,,,ELE,eng,zeledon3,,
4696,664,12,training,unk,,,,ELE,eng,zeledon3,,
4697,664,13,and,and.CONJ,,,,ELE,eng,zeledon3,,
4698,664,14,practicing,practice.N.SG+ASV,,,,ELE,eng,zeledon3,,
4699,664,15,.,,,,,ELE,999,zeledon3,,
4700,665,1,and,and.CONJ,,,,ELE,eng,zeledon3,,
4701,665,2,you're,you.PRON.SUB.2SP+BE.V.PRES,,,,ELE,eng,zeledon3,,
4702,665,3,not,not.ADV,,,,ELE,eng,zeledon3,,
4703,665,4,really,real.ADJ+ADV,,,,ELE,eng,zeledon3,,
4704,665,5,that,that.DEM.FAR,,,,ELE,eng,zeledon3,,
4705,665,6,type,type.N.SG,,,,ELE,eng,zeledon3,,
4706,665,7,of,of.PREP,,,,ELE,eng,zeledon3,,
4707,665,8,person,person.N.SG,,,,ELE,eng,zeledon3,,
4708,665,9,.,,,,,ELE,999,zeledon3,,
4709,666,1,why,why.REL,,,,FEL,eng,zeledon3,,
4710,666,2,not,not.ADV,,,,FEL,eng,zeledon3,,
4711,666,3,?,,,,,FEL,999,zeledon3,,
4712,667,1,because,because.CONJ,,,,ELE,eng,zeledon3,,
4713,667,2,based,base.N.SG+AV,,,,ELE,eng,zeledon3,,
4714,667,3,on,on.PREP,,,,ELE,eng,zeledon3,,
4715,667,4,experience,experience.N.SG,,,,ELE,eng,zeledon3,,
4716,667,5,I've,I.PRON.SUB.1S+HAVE.V.PRES,,,,ELE,eng,zeledon3,,
4717,667,6,seen,seen.V.PASTPART,,,,ELE,eng,zeledon3,,
4718,667,7,that,that.CONJ,,,,ELE,eng,zeledon3,,
4719,667,8,you,you.PRON.SUB.2SP,,,,ELE,eng,zeledon3,,
4720,667,9,want,want.V.2SP.PRES,,,,ELE,eng,zeledon3,,
4721,667,10,to,to.PREP,,,,ELE,eng,zeledon3,,
4722,667,11,do,do.V.INFIN,,,,ELE,eng,zeledon3,,
4723,667,12,something,something.PRON,,,,ELE,eng,zeledon3,,
4724,667,13,.,,,,,ELE,999,zeledon3,,
4725,668,1,but,but.CONJ,,,,ELE,eng,zeledon3,,
4726,668,2,you,you.PRON.SUB.2SP,,,,ELE,eng,zeledon3,,
4727,668,3,don't,do.V.2SP.PRES+NEG,,,,ELE,eng,zeledon3,,
4728,668,4,want,want.V.INFIN,,,,ELE,eng,zeledon3,,
4729,668,5,to,to.PREP,,,,ELE,eng,zeledon3,,
4730,668,6,like,like.CONJ,,,,ELE,eng,zeledon3,,
4731,668,7,practice,practice.N.SG,,,,ELE,eng,zeledon3,,
4732,668,8,.,,,,,ELE,999,zeledon3,,
4733,669,1,says,says.N.SG.[or].say.V.INFIN+PV,,,,FEL,eng,zeledon3,,
4734,669,2,who,who.REL,,,,FEL,eng,zeledon3,,
4735,669,3,?,,,,,FEL,999,zeledon3,,
4736,670,1,.,,,,,FEL,999,zeledon3,,
4737,671,1,you,you.PRON.SUB.2SP,,,,ELE,eng,zeledon3,,
4738,671,2,don't,do.V.2SP.PRES+NEG,,,,ELE,eng,zeledon3,,
4739,671,3,like,like.CONJ,,,,ELE,eng,zeledon3,,
4740,671,4,to,to.PREP,,,,ELE,eng,zeledon3,,
4741,671,5,.,,,,,ELE,999,zeledon3,,
4742,672,1,what,what.REL,,,,FEL,eng,zeledon3,,
4743,672,2,experience,experience.N.SG,,,,FEL,eng,zeledon3,,
4744,672,3,?,,,,,FEL,999,zeledon3,,
4745,673,1,practice,practice.N.SG,,,,ELE,eng,zeledon3,,
4746,673,2,and,and.CONJ,,,,ELE,eng,zeledon3,,
4747,673,3,see,see.V.INFIN,,,,ELE,eng,zeledon3,,
4748,673,4,if,if.CONJ,,,,ELE,eng,zeledon3,,
4749,673,5,you're,you.PRON.SUB.2SP+BE.V.PRES,,,,ELE,eng,zeledon3,,
4750,673,6,in,in.PREP,,,,ELE,eng,zeledon3,,
4751,673,7,.,,,,,ELE,999,zeledon3,,
4752,674,1,you're,you.PRON.SUB.2SP+BE.V.PRES,,,,ELE,eng,zeledon3,,
4753,674,2,not,not.ADV,,,,ELE,eng,zeledon3,,
4754,674,3,you,you.PRON.SUB.2SP,,,,ELE,eng,zeledon3,,
4755,674,4,don't,do.V.2SP.PRES+NEG,,,,ELE,eng,zeledon3,,
4756,674,5,really,real.ADJ+ADV,,,,ELE,eng,zeledon3,,
4757,674,6,try,try.SV.INFIN,,,,ELE,eng,zeledon3,,
4758,674,7,to,to.PREP,,,,ELE,eng,zeledon3,,
4759,674,8,get,get.V.INFIN,,,,ELE,eng,zeledon3,,
4760,674,9,better,better.ADJ,,,,ELE,eng,zeledon3,,
4761,674,10,.,,,,,ELE,999,zeledon3,,
4762,675,1,like,like.CONJ,,,,ELE,eng,zeledon3,,
4763,675,2,you,you.PRON.SUB.2SP,,,,ELE,eng,zeledon3,,
4764,675,3,expect,expect.V.2SP.PRES,,,,ELE,eng,zeledon3,,
4765,675,4,.,,,,,ELE,999,zeledon3,,
4766,676,1,like,like.CONJ.[or].like.V.INFIN,,,,FEL,eng,zeledon3,,
4767,676,2,what,what.REL,,,,FEL,eng,zeledon3,,
4768,676,3,?,,,,,FEL,999,zeledon3,,
4769,677,1,you,you.PRON.SUB.2SP,,,,ELE,eng,zeledon3,,
4770,677,2,expect,expect.V.2SP.PRES,,,,ELE,eng,zeledon3,,
4771,677,3,to,to.PREP,,,,ELE,eng,zeledon3,,
4772,677,4,learn,learn.V.INFIN,,,,ELE,eng,zeledon3,,
4773,677,5,something,something.PRON,,,,ELE,eng,zeledon3,,
4774,677,6,.,,,,,ELE,999,zeledon3,,
4775,678,1,and,and.CONJ,,,,ELE,eng,zeledon3,,
4776,678,2,that's,that.DEM.FAR+BE.V.3S.PRES,,,,ELE,eng,zeledon3,,
4777,678,3,that,that.DEM.FAR,,,,ELE,eng,zeledon3,,
4778,678,4,.,,,,,ELE,999,zeledon3,,
4779,679,1,like,like.CONJ,,,,ELE,eng,zeledon3,,
4780,679,2,piano,piano.N.SG,,,,ELE,eng,zeledon3,,
4781,679,3,lessons,lesson.N.PL,,,,ELE,eng,zeledon3,,
4782,679,4,when,when.CONJ,,,,ELE,eng,zeledon3,,
4783,679,5,you,you.PRON.SUB.2SP,,,,ELE,eng,zeledon3,,
4784,679,6,took,take.V.PAST,,,,ELE,eng,zeledon3,,
4785,679,7,that,that.DEM.FAR,,,,ELE,eng,zeledon3,,
4786,679,8,.,,,,,ELE,999,zeledon3,,
4787,680,1,that,that.DEM.FAR,,,,FEL,eng,zeledon3,,
4788,680,2,was,was.V.3S.PAST,,,,FEL,eng,zeledon3,,
4789,680,3,like,like.CONJ,,,,FEL,eng,zeledon3,,
4790,680,4,five,five.NUM,,,,FEL,eng,zeledon3,,
4791,680,5,or,or.CONJ,,,,FEL,eng,zeledon3,,
4792,680,6,ten,ten.NUM,,,,FEL,eng,zeledon3,,
4793,680,7,years,year.N.PL,,,,FEL,eng,zeledon3,,
4794,680,8,ago,ago.ADV,,,,FEL,eng,zeledon3,,
4795,680,9,.,,,,,FEL,999,zeledon3,,
4796,681,1,yeah,yeah.ADV,,,,ELE,eng,zeledon3,,
4797,681,2,but,but.CONJ,,,,ELE,eng,zeledon3,,
4798,681,3,I,I.PRON.SUB.1S,,,,ELE,eng,zeledon3,,
4799,681,4,mean,mean.V.1S.PRES,,,,ELE,eng,zeledon3,,
4800,681,5,you,you.PRON.SUB.2SP,,,,ELE,eng,zeledon3,,
4801,681,6,could,can.V.COND,,,,ELE,eng,zeledon3,,
4802,681,7,go,go.V.INFIN,,,,ELE,eng,zeledon3,,
4803,681,8,back,back.ADV,,,,ELE,eng,zeledon3,,
4804,681,9,to,to.PREP,,,,ELE,eng,zeledon3,,
4805,681,10,it,it.PRON.SUB.3S,,,,ELE,eng,zeledon3,,
4806,681,11,now,now.ADV,,,,ELE,eng,zeledon3,,
4807,681,12,.,,,,,ELE,999,zeledon3,,
4808,682,1,and,and.CONJ,,,,ELE,eng,zeledon3,,
4809,682,2,it'd,it.PRON.SUB.3S+BE.V.COND,,,,ELE,eng,zeledon3,,
4810,682,3,be,be.V.3S.PRES,,,,ELE,eng,zeledon3,,
4811,682,4,the,the.DET.DEF,,,,ELE,eng,zeledon3,,
4812,682,5,same,same.ADJ,,,,ELE,eng,zeledon3,,
4813,682,6,for,for.PREP,,,,ELE,eng,zeledon3,,
4814,682,7,you,you.PRON.OBJ.2SP,,,,ELE,eng,zeledon3,,
4815,682,8,.,,,,,ELE,999,zeledon3,,
4816,683,1,you,you.PRON.SUB.2SP,,,,ELE,eng,zeledon3,,
4817,683,2,don't,do.V.2SP.PRES+NEG,,,,ELE,eng,zeledon3,,
4818,683,3,want,want.V.INFIN,,,,ELE,eng,zeledon3,,
4819,683,4,you,you.PRON.SUB.2SP,,,,ELE,eng,zeledon3,,
4820,683,5,don't,do.V.2SP.PRES+NEG,,,,ELE,eng,zeledon3,,
4821,683,6,practice,practice.N.SG,,,,ELE,eng,zeledon3,,
4822,683,7,.,,,,,ELE,999,zeledon3,,
4823,684,1,you,you.PRON.SUB.2SP,,,,ELE,eng,zeledon3,,
4824,684,2,don't,do.V.2SP.PRES+NEG,,,,ELE,eng,zeledon3,,
4825,684,3,anything,anything.PRON,,,,ELE,eng,zeledon3,,
4826,684,4,.,,,,,ELE,999,zeledon3,,
4827,685,1,no,no.ADV,,,,FEL,eng,zeledon3,,
4828,685,2,.,,,,,FEL,999,zeledon3,,
4829,686,1,and,and.CONJ,,,,ELE,eng,zeledon3,,
4830,686,2,like,like.CONJ.[or].like.V.INFIN,,,,ELE,eng,zeledon3,,
4831,686,3,.,,,,,ELE,999,zeledon3,,
4832,687,1,what,what.REL,,,,FEL,eng,zeledon3,,
4833,687,2,?,,,,,FEL,999,zeledon3,,
4834,688,1,I,I.PRON.SUB.1S,,,,ELE,eng,zeledon3,,
4835,688,2,don't,do.V.1S.PRES+NEG,,,,ELE,eng,zeledon3,,
4836,688,3,know,know.V.INFIN,,,,ELE,eng,zeledon3,,
4837,688,4,.,,,,,ELE,999,zeledon3,,
4838,689,1,it's,it.PRON.SUB.3S+BE.V.3S.PRES,,,,ELE,eng,zeledon3,,
4839,689,2,just,just.ADJ.[or].just.ADV,,,,ELE,eng,zeledon3,,
4840,689,3,you're,you.PRON.SUB.2SP+BE.V.PRES,,,,ELE,eng,zeledon3,,
4841,689,4,not,not.ADV,,,,ELE,eng,zeledon3,,
4842,689,5,.,,,,,ELE,999,zeledon3,,
4843,690,1,but,but.CONJ,,,,FEL,eng,zeledon3,,
4844,690,2,that,that.DEM.FAR,,,,FEL,eng,zeledon3,,
4845,690,3,was,was.V.3S.PAST,,,,FEL,eng,zeledon3,,
4846,690,4,boring,bore.V.PRESPART,,,,FEL,eng,zeledon3,,
4847,690,5,.,,,,,FEL,999,zeledon3,,
4848,691,1,I,I.PRON.SUB.1S,,,,FEL,eng,zeledon3,,
4849,691,2,didn't,did.V.PAST+NEG,,,,FEL,eng,zeledon3,,
4850,691,3,really,real.ADJ+ADV,,,,FEL,eng,zeledon3,,
4851,691,4,like,like.CONJ.[or].like.SV.INFIN,,,,FEL,eng,zeledon3,,
4852,691,5,it,it.PRON.OBJ.3S,,,,FEL,eng,zeledon3,,
4853,691,6,.,,,,,FEL,999,zeledon3,,
4854,692,1,it's,it.PRON.SUB.3S+BE.V.3S.PRES,,,,ELE,eng,zeledon3,,
4855,692,2,not,not.ADV,,,,ELE,eng,zeledon3,,
4856,692,3,boring,bore.SV.INFIN+ASV,,,,ELE,eng,zeledon3,,
4857,692,4,.,,,,,ELE,999,zeledon3,,
4858,693,1,yeah,yeah.ADV,,,,FEL,eng,zeledon3,,
4859,693,2,it,it.PRON.SUB.3S,,,,FEL,eng,zeledon3,,
4860,693,3,is,is.V.3S.PRES,,,,FEL,eng,zeledon3,,
4861,693,4,.,,,,,FEL,999,zeledon3,,
4862,694,1,just,just.ADJ.[or].just.ADV,,,,ELE,eng,zeledon3,,
4863,694,2,it's,it.PRON.SUB.3S+BE.V.3S.PRES,,,,ELE,eng,zeledon3,,
4864,694,3,not,not.ADV,,,,ELE,eng,zeledon3,,
4865,694,4,probably,probably.ADV,,,,ELE,eng,zeledon3,,
4866,694,5,not,not.ADV,,,,ELE,eng,zeledon3,,
4867,694,6,your,your.ADJ.POSS.2SP,,,,ELE,eng,zeledon3,,
4868,694,7,thing,thing.N.SG,,,,ELE,eng,zeledon3,,
4869,694,8,.,,,,,ELE,999,zeledon3,,
4870,695,1,but,but.CONJ,,,,ELE,eng,zeledon3,,
4871,695,2,it's,it.PRON.SUB.3S+BE.V.3S.PRES,,,,ELE,eng,zeledon3,,
4872,695,3,up,up.ADV,,,,ELE,eng,zeledon3,,
4873,695,4,to,to.PREP,,,,ELE,eng,zeledon3,,
4874,695,5,you,you.PRON.SUB.2SP,,,,ELE,eng,zeledon3,,
4875,695,6,.,,,,,ELE,999,zeledon3,,
4876,696,1,so,so.ADV,,,,ELE,eng,zeledon3,,
4877,696,2,whatever,whatever.REL,,,,ELE,eng,zeledon3,,
4878,696,3,you,you.PRON.SUB.2SP,,,,ELE,eng,zeledon3,,
4879,696,4,want,want.V.2SP.PRES,,,,ELE,eng,zeledon3,,
4880,696,5,.,,,,,ELE,999,zeledon3,,
4881,697,1,.,,,,,ELE,999,zeledon3,,
4882,698,1,oh,oh.IM,,,,ELE,eng,zeledon3,,
4883,698,2,I,I.PRON.SUB.1S,,,,ELE,eng,zeledon3,,
4884,698,3,thought,thought.V.PAST,,,,ELE,eng,zeledon3,,
4885,698,4,it,it.PRON.SUB.3S,,,,ELE,eng,zeledon3,,
4886,698,5,was,was.V.3S.PAST,,,,ELE,eng,zeledon3,,
4887,698,6,time,time.N.SG,,,,ELE,eng,zeledon3,,
4888,698,7,.,,,,,ELE,999,zeledon3,,
4889,699,1,like,like.CONJ,,,,ELE,eng,zeledon3,,
4890,699,2,seven,seven.NUM,,,,ELE,eng,zeledon3,,
4891,699,3,minutes,minute.N.PL,,,,ELE,eng,zeledon3,,
4892,699,4,.,,,,,ELE,999,zeledon3,,
4893,700,1,oh,oh.IM,,,,FEL,eng,zeledon3,,
4894,700,2,.,,,,,FEL,999,zeledon3,,
4895,701,1,so,so.ADV,,,,ELE,eng,zeledon3,,
4896,701,2,said,said.AV.PAST+P,,,,ELE,eng,zeledon3,,
4897,701,3,en,in.PREP,,,,ELE,spa,zeledon3,,
4898,701,4,la,the.DET.DEF.F.SG,,,,ELE,spa,zeledon3,,
4899,701,5,tarde,afternoon.N.F.SG,,,,ELE,spa,zeledon3,,
4900,701,6,.,,,,,ELE,999,zeledon3,,
4901,702,1,oh,oh.IM,,,,FEL,eng,zeledon3,,
4902,702,2,I,I.PRON.SUB.1S,,,,FEL,eng,zeledon3,,
4903,702,3,don't,do.V.1S.PRES+NEG,,,,FEL,eng,zeledon3,,
4904,702,4,know,know.V.INFIN,,,,FEL,eng,zeledon3,,
4905,702,5,.,,,,,FEL,999,zeledon3,,
4906,703,1,anything,anything.PRON,,,,FEL,eng,zeledon3,,
4907,703,2,.,,,,,FEL,999,zeledon3,,
4908,704,1,playing,play.V.PRESPART,,,,FEL,eng,zeledon3,,
4909,704,2,X_Box,name,,,,FEL,eng,zeledon3,,
4910,704,3,.,,,,,FEL,999,zeledon3,,
4911,705,1,play,play.V.INFIN,,,,ELE,eng,zeledon3,,
4912,705,2,X_Box,name,,,,ELE,eng,zeledon3,,
4913,705,3,.,,,,,ELE,999,zeledon3,,
4914,706,1,ay,oh.IM,,,,ELE,spa,zeledon3,,
4915,706,2,qu̩,what.INT,,,,ELE,spa,zeledon3,,
4916,706,3,te,you.PRON.OBL.MF.2S,,,,ELE,spa,zeledon3,,
4917,706,4,iba,go.V.13S.IMPERF,,,,ELE,spa,zeledon3,,
4918,706,5,a,to.PREP,,,,ELE,spa,zeledon3,,
4919,706,6,preguntar,ask.V.INFIN,,,,ELE,spa,zeledon3,,
4920,706,7,?,,,,,ELE,999,zeledon3,,
